time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2024-06-11 14:00:00+06:00,32.38,66.35,819.0,578.81,292.0,467.45,4.0,166.0,100319.0
2024-06-11 15:00:00+06:00,29.81,77.55,421.0,78.82,359.0,457.05,3.45,159.0,100189.0
2024-06-11 16:00:00+06:00,29.86,77.0,419.0,234.09,274.0,444.05,3.45,166.0,100139.0
2024-06-11 17:00:00+06:00,30.09,76.65,233.0,126.05,180.0,442.45,3.17,169.0,100009.0
2024-06-11 18:00:00+06:00,29.75,78.4,80.0,44.28,71.0,445.05,3.17,166.0,100049.0
2024-06-11 19:00:00+06:00,29.32,80.8,0.0,0.0,0.0,442.05,2.9,159.0,100119.0
2024-06-11 20:00:00+06:00,28.87,83.6,0.0,0.0,0.0,436.45,2.76,158.0,100189.0
2024-06-11 21:00:00+06:00,28.66,85.3,0.0,0.0,0.0,439.45,2.69,157.0,100289.0
2024-06-11 22:00:00+06:00,28.38,87.05,0.0,0.0,0.0,434.65,2.69,157.0,100319.0
2024-06-11 23:00:00+06:00,28.13,88.35,0.0,0.0,0.0,430.65,2.69,156.0,100319.0
2024-06-12 00:00:00+06:00,27.94,88.4,0.0,0.0,0.0,431.65,2.76,152.0,100299.0
2024-06-12 01:00:00+06:00,28.03,88.1,0.0,0.0,0.0,438.45,2.76,149.0,100299.0
2024-06-12 02:00:00+06:00,27.63,89.0,0.0,0.0,0.0,436.45,2.55,143.0,100229.0
2024-06-12 03:00:00+06:00,27.3,90.4,0.0,0.0,0.0,435.45,2.28,131.0,100179.0
2024-06-12 04:00:00+06:00,27.09,91.35,0.0,0.0,0.0,434.45,2.0,124.0,100159.0
2024-06-12 05:00:00+06:00,26.86,92.5,0.0,0.0,0.0,429.65,1.86,110.0,100199.0
2024-06-12 06:00:00+06:00,26.93,92.25,67.0,49.22,62.0,429.05,1.86,100.0,100249.0
2024-06-12 07:00:00+06:00,27.96,86.2,218.0,285.59,126.0,431.45,2.97,121.0,100319.0
2024-06-12 08:00:00+06:00,28.83,83.75,340.0,197.67,235.0,440.85,2.9,125.0,100359.0
2024-06-12 09:00:00+06:00,30.15,77.35,613.0,526.27,237.0,448.65,2.76,130.0,100349.0
2024-06-12 10:00:00+06:00,29.54,76.9,767.0,570.13,277.0,455.85,3.24,132.0,100339.0
2024-06-12 11:00:00+06:00,28.07,84.35,881.0,620.09,288.0,453.05,2.69,133.0,100379.0
2024-06-12 12:00:00+06:00,28.68,83.75,924.0,622.98,302.0,448.65,2.28,146.0,100359.0
2024-06-12 13:00:00+06:00,29.15,79.2,350.0,5.09,345.0,446.85,3.45,153.0,100289.0
2024-06-12 14:00:00+06:00,30.46,75.5,148.0,0.0,148.0,455.45,3.03,166.0,100219.0
2024-06-12 15:00:00+06:00,28.95,76.05,83.0,0.0,83.0,455.65,4.41,172.0,100219.0
2024-06-12 16:00:00+06:00,28.03,82.35,47.0,0.0,47.0,444.05,2.83,169.0,100089.0
2024-06-12 17:00:00+06:00,27.79,85.1,39.0,0.0,39.0,442.25,2.69,162.0,100109.0
2024-06-12 18:00:00+06:00,27.67,87.0,27.0,0.0,27.0,436.25,2.97,162.0,100169.0
2024-06-12 19:00:00+06:00,27.33,89.4,0.0,0.0,0.0,433.25,2.69,156.0,100149.0
2024-06-12 20:00:00+06:00,27.09,91.5,0.0,0.0,0.0,430.05,2.9,157.0,100199.0
2024-06-12 21:00:00+06:00,26.94,92.75,0.0,0.0,0.0,426.25,2.97,151.0,100249.0
2024-06-12 22:00:00+06:00,26.92,92.9,0.0,0.0,0.0,428.85,2.62,148.0,100299.0
2024-06-12 23:00:00+06:00,26.9,92.85,0.0,0.0,0.0,429.05,2.28,144.0,100289.0
2024-06-13 00:00:00+06:00,26.75,93.55,0.0,0.0,0.0,426.65,2.0,134.0,100279.0
2024-06-13 01:00:00+06:00,26.79,95.2,0.0,0.0,0.0,437.45,1.72,157.0,100229.0
2024-06-13 02:00:00+06:00,26.34,95.15,0.0,0.0,0.0,439.05,1.52,157.0,100169.0
2024-06-13 03:00:00+06:00,26.16,95.85,0.0,0.0,0.0,434.45,1.31,139.0,100129.0
2024-06-13 04:00:00+06:00,25.8,95.75,0.0,0.0,0.0,438.85,1.59,130.0,100259.0
2024-06-13 05:00:00+06:00,25.62,96.0,0.0,0.0,0.0,446.85,1.59,129.0,100239.0
2024-06-13 06:00:00+06:00,25.65,95.7,47.0,9.88,46.0,448.25,1.66,130.0,100259.0
2024-06-13 07:00:00+06:00,25.78,96.45,23.0,0.0,23.0,446.25,1.72,119.0,100329.0
2024-06-13 08:00:00+06:00,26.29,95.2,106.0,0.0,106.0,441.65,2.28,138.0,100379.0
2024-06-13 09:00:00+06:00,27.0,92.65,390.0,89.63,326.0,444.25,2.76,155.0,100429.0
2024-06-13 10:00:00+06:00,27.27,89.9,326.0,10.48,317.0,451.25,3.17,162.0,100439.0
2024-06-13 11:00:00+06:00,27.78,89.95,652.0,200.82,460.0,445.65,3.24,164.0,100359.0
2024-06-13 12:00:00+06:00,27.54,90.1,677.0,193.31,484.0,449.05,3.1,167.0,100369.0
2024-06-13 13:00:00+06:00,28.3,81.65,108.0,0.0,108.0,444.85,3.52,180.0,100319.0
2024-06-13 14:00:00+06:00,28.07,84.65,100.0,0.0,100.0,449.25,3.24,187.0,100269.0
2024-06-13 15:00:00+06:00,28.81,82.3,89.0,0.0,89.0,441.25,3.03,189.0,100159.0
2024-06-13 16:00:00+06:00,29.34,78.75,97.0,0.0,97.0,444.25,3.31,196.0,100139.0
2024-06-13 17:00:00+06:00,28.77,80.5,60.0,0.0,60.0,446.65,2.83,184.0,100099.0
2024-06-13 18:00:00+06:00,28.13,84.8,24.0,0.0,24.0,438.65,3.17,172.0,100119.0
2024-06-13 19:00:00+06:00,27.3,88.4,0.0,0.0,0.0,442.85,3.45,176.0,100219.0
2024-06-13 20:00:00+06:00,26.96,90.85,0.0,0.0,0.0,441.25,2.69,177.0,100229.0
2024-06-13 21:00:00+06:00,26.79,92.25,0.0,0.0,0.0,437.85,2.28,168.0,100259.0
2024-06-13 22:00:00+06:00,26.68,93.35,0.0,0.0,0.0,435.45,2.34,163.0,100299.0
2024-06-13 23:00:00+06:00,26.46,95.15,0.0,0.0,0.0,428.25,2.28,157.0,100319.0
2024-06-14 00:00:00+06:00,26.38,96.3,0.0,0.0,0.0,434.25,2.0,144.0,100299.0
2024-06-14 01:00:00+06:00,26.68,96.15,0.0,0.0,0.0,438.25,2.34,166.0,100249.0
2024-06-14 02:00:00+06:00,26.71,96.5,0.0,0.0,0.0,441.45,2.55,166.0,100189.0
2024-06-14 03:00:00+06:00,26.51,94.85,0.0,0.0,0.0,446.85,2.48,173.0,100139.0
2024-06-14 04:00:00+06:00,26.17,92.7,0.0,0.0,0.0,440.25,2.21,178.0,100049.0
2024-06-14 05:00:00+06:00,26.02,93.7,0.0,0.0,0.0,441.05,1.66,165.0,100109.0
2024-06-14 06:00:00+06:00,25.43,95.8,47.0,9.92,46.0,440.25,1.45,150.0,100139.0
2024-06-14 07:00:00+06:00,25.56,95.8,192.0,186.78,132.0,446.45,1.66,131.0,100199.0
2024-06-14 08:00:00+06:00,25.73,95.85,111.0,0.0,111.0,446.85,1.93,127.0,100269.0
2024-06-14 09:00:00+06:00,26.2,95.1,400.0,100.9,328.0,444.45,2.07,133.0,100189.0
2024-06-14 10:00:00+06:00,26.71,93.15,599.0,230.57,401.0,450.25,2.62,148.0,100249.0
2024-06-14 11:00:00+06:00,27.07,90.9,856.0,560.75,320.0,452.05,2.9,168.0,100209.0
2024-06-14 12:00:00+06:00,27.21,90.7,440.0,23.04,417.0,452.65,3.31,184.0,100149.0
2024-06-14 13:00:00+06:00,29.17,86.65,163.0,0.0,163.0,444.85,3.03,192.0,100119.0
2024-06-14 14:00:00+06:00,29.55,80.35,230.0,0.0,230.0,450.45,3.52,205.0,100049.0
2024-06-14 15:00:00+06:00,27.94,83.65,250.0,2.54,248.0,446.85,3.45,207.0,99999.0
2024-06-14 16:00:00+06:00,27.3,90.6,119.0,0.0,119.0,442.25,2.28,200.0,99939.0
2024-06-14 17:00:00+06:00,27.27,90.95,97.0,0.0,97.0,442.05,2.14,192.0,99859.0
2024-06-14 18:00:00+06:00,27.5,90.7,47.0,4.84,46.0,441.25,2.34,179.0,99879.0
2024-06-14 19:00:00+06:00,27.2,92.7,0.0,0.0,0.0,436.85,2.41,174.0,99949.0
2024-06-14 20:00:00+06:00,27.03,94.0,0.0,0.0,0.0,434.65,2.14,172.0,100029.0
2024-06-14 21:00:00+06:00,26.77,93.5,0.0,0.0,0.0,439.05,2.07,182.0,100059.0
2024-06-14 22:00:00+06:00,26.59,93.95,0.0,0.0,0.0,444.45,1.72,176.0,100079.0
2024-06-14 23:00:00+06:00,26.48,94.7,0.0,0.0,0.0,445.65,1.24,177.0,100079.0
2024-06-15 00:00:00+06:00,26.35,95.65,0.0,0.0,0.0,438.05,1.1,194.0,100049.0
2024-06-15 01:00:00+06:00,26.51,95.9,0.0,0.0,0.0,431.45,1.52,217.0,100039.0
2024-06-15 02:00:00+06:00,26.52,96.35,0.0,0.0,0.0,439.45,1.31,225.0,99979.0
2024-06-15 03:00:00+06:00,26.51,97.15,0.0,0.0,0.0,444.05,0.9,206.0,99919.0
2024-06-15 04:00:00+06:00,26.37,97.5,0.0,0.0,0.0,437.05,0.9,219.0,99889.0
2024-06-15 05:00:00+06:00,26.38,97.0,0.0,0.0,0.0,437.85,1.03,218.0,99929.0
2024-06-15 06:00:00+06:00,26.56,96.65,102.0,268.99,75.0,437.85,1.03,198.0,99949.0
2024-06-15 07:00:00+06:00,27.25,95.0,198.0,205.78,132.0,444.65,1.1,188.0,100039.0
2024-06-15 08:00:00+06:00,27.88,92.9,78.0,0.0,78.0,445.85,1.72,212.0,100039.0
2024-06-15 09:00:00+06:00,28.89,90.0,189.0,0.0,189.0,453.25,2.41,233.0,100019.0
2024-06-15 10:00:00+06:00,29.82,86.0,360.0,19.81,343.0,453.85,2.34,246.0,100009.0
2024-06-15 11:00:00+06:00,30.84,81.55,519.0,74.3,448.0,451.85,1.93,243.0,100009.0
2024-06-15 12:00:00+06:00,31.82,77.25,589.0,106.18,483.0,457.45,2.21,227.0,99999.0
2024-06-15 13:00:00+06:00,33.42,70.4,629.0,152.54,479.0,469.25,1.93,182.0,99939.0
2024-06-15 14:00:00+06:00,33.84,65.15,540.0,112.94,437.0,469.05,3.1,195.0,99929.0
2024-06-15 15:00:00+06:00,32.31,73.8,400.0,59.58,353.0,462.25,3.31,184.0,99849.0
2024-06-15 16:00:00+06:00,32.46,73.25,354.0,117.26,281.0,454.05,3.17,190.0,99819.0
2024-06-15 17:00:00+06:00,32.35,73.95,235.0,127.28,181.0,463.45,2.69,185.0,99809.0
2024-06-15 18:00:00+06:00,31.79,77.2,79.0,38.54,71.0,466.85,2.97,180.0,99819.0
2024-06-15 19:00:00+06:00,30.39,82.95,0.0,0.0,0.0,456.25,2.69,174.0,99909.0
2024-06-15 20:00:00+06:00,29.52,87.6,0.0,0.0,0.0,453.25,2.41,169.0,99979.0
2024-06-15 21:00:00+06:00,29.25,89.6,0.0,0.0,0.0,447.05,2.55,174.0,100039.0
2024-06-15 22:00:00+06:00,29.0,90.75,0.0,0.0,0.0,442.65,2.76,185.0,100099.0
2024-06-15 23:00:00+06:00,28.75,91.55,0.0,0.0,0.0,439.65,2.83,189.0,100119.0
2024-06-16 00:00:00+06:00,28.64,91.25,0.0,0.0,0.0,444.45,3.03,192.0,100079.0
2024-06-16 01:00:00+06:00,28.79,88.7,0.0,0.0,0.0,444.05,3.38,198.0,99999.0
2024-06-16 02:00:00+06:00,28.59,89.05,0.0,0.0,0.0,443.25,3.45,193.0,100019.0
2024-06-16 03:00:00+06:00,28.29,90.15,0.0,0.0,0.0,447.05,2.97,186.0,100009.0
2024-06-16 04:00:00+06:00,27.81,91.9,0.0,0.0,0.0,448.45,2.34,196.0,100019.0
2024-06-16 05:00:00+06:00,27.74,93.05,0.0,0.0,0.0,443.85,1.86,200.0,99939.0
2024-06-16 06:00:00+06:00,27.55,95.45,27.0,0.0,27.0,441.85,1.24,204.0,99969.0
2024-06-16 07:00:00+06:00,28.17,93.55,156.0,84.33,129.0,441.45,0.9,186.0,100059.0
2024-06-16 08:00:00+06:00,28.84,90.65,189.0,11.34,183.0,444.45,1.38,154.0,100109.0
2024-06-16 09:00:00+06:00,30.01,83.95,433.0,143.14,331.0,443.25,2.62,179.0,100129.0
2024-06-16 10:00:00+06:00,30.97,78.25,526.0,136.37,409.0,450.65,2.83,191.0,100119.0
2024-06-16 11:00:00+06:00,31.92,73.55,806.0,455.31,371.0,455.85,2.9,192.0,100069.0
2024-06-16 12:00:00+06:00,32.01,72.25,790.0,353.63,437.0,456.85,3.31,183.0,100019.0
2024-06-16 13:00:00+06:00,32.37,73.0,942.0,704.61,249.0,463.05,2.97,177.0,99979.0
2024-06-16 14:00:00+06:00,32.72,71.15,756.0,432.96,361.0,462.45,3.86,161.0,99939.0
2024-06-16 15:00:00+06:00,32.12,74.1,694.0,559.89,252.0,461.25,4.0,154.0,99889.0
2024-06-16 16:00:00+06:00,31.42,78.3,363.0,128.35,283.0,460.45,3.86,153.0,99819.0
2024-06-16 17:00:00+06:00,31.03,80.85,178.0,37.63,162.0,460.85,3.86,149.0,99809.0
2024-06-16 18:00:00+06:00,30.59,82.4,20.0,0.0,20.0,462.05,3.93,156.0,99769.0
2024-06-16 19:00:00+06:00,29.84,85.8,0.0,0.0,0.0,455.25,3.45,162.0,99849.0
2024-06-16 20:00:00+06:00,29.49,87.7,0.0,0.0,0.0,447.05,3.1,168.0,99929.0
2024-06-16 21:00:00+06:00,29.27,88.7,0.0,0.0,0.0,445.45,3.03,172.0,99989.0
2024-06-16 22:00:00+06:00,29.05,89.7,0.0,0.0,0.0,443.05,2.97,172.0,100059.0
2024-06-16 23:00:00+06:00,28.83,90.55,0.0,0.0,0.0,439.05,2.97,180.0,100099.0
2024-06-17 00:00:00+06:00,28.67,91.1,0.0,0.0,0.0,436.25,2.83,190.0,100069.0
2024-06-17 01:00:00+06:00,28.4,92.0,0.0,0.0,0.0,434.05,2.76,171.0,100029.0
2024-06-17 02:00:00+06:00,28.17,93.4,0.0,0.0,0.0,432.85,2.48,162.0,100009.0
2024-06-17 03:00:00+06:00,27.94,94.95,0.0,0.0,0.0,431.85,2.48,156.0,99969.0
2024-06-17 04:00:00+06:00,27.81,95.9,0.0,0.0,0.0,431.45,2.62,152.0,100029.0
2024-06-17 05:00:00+06:00,27.7,96.55,0.0,0.0,0.0,433.85,2.69,146.0,99999.0
2024-06-17 06:00:00+06:00,27.78,95.75,46.0,10.07,45.0,433.25,2.48,146.0,100039.0
2024-06-17 07:00:00+06:00,28.89,89.7,56.0,0.0,56.0,435.65,4.07,157.0,100069.0
2024-06-17 08:00:00+06:00,29.96,86.45,86.0,0.0,86.0,448.65,3.38,155.0,100119.0
2024-06-17 09:00:00+06:00,31.02,83.7,264.0,11.23,256.0,458.25,3.03,149.0,100209.0
2024-06-17 10:00:00+06:00,32.48,74.05,71.0,0.0,71.0,461.25,3.03,153.0,100229.0
2024-06-17 11:00:00+06:00,33.54,68.35,106.0,0.0,106.0,469.05,3.38,164.0,100249.0
2024-06-17 12:00:00+06:00,33.39,67.45,86.0,0.0,86.0,466.25,4.21,158.0,100179.0
2024-06-17 13:00:00+06:00,30.17,82.55,92.0,0.0,92.0,457.85,2.97,136.0,100169.0
2024-06-17 14:00:00+06:00,29.89,82.55,87.0,0.0,87.0,462.45,3.31,145.0,100109.0
2024-06-17 15:00:00+06:00,30.15,80.2,108.0,0.0,108.0,456.45,4.21,155.0,100049.0
2024-06-17 16:00:00+06:00,30.27,79.2,100.0,0.0,100.0,453.45,3.86,157.0,100019.0
2024-06-17 17:00:00+06:00,30.26,78.65,119.0,2.35,118.0,455.45,3.45,174.0,99949.0
2024-06-17 18:00:00+06:00,29.92,80.85,54.0,4.77,53.0,457.85,2.48,180.0,100009.0
2024-06-17 19:00:00+06:00,29.52,82.85,0.0,0.0,0.0,453.85,2.28,175.0,100019.0
2024-06-17 20:00:00+06:00,29.27,84.45,0.0,0.0,0.0,456.85,2.07,155.0,100139.0
2024-06-17 21:00:00+06:00,28.97,86.4,0.0,0.0,0.0,451.25,2.0,154.0,100239.0
2024-06-17 22:00:00+06:00,28.73,88.05,0.0,0.0,0.0,448.45,1.93,149.0,100299.0
2024-06-17 23:00:00+06:00,28.42,89.15,0.0,0.0,0.0,447.25,1.72,146.0,100329.0
2024-06-18 00:00:00+06:00,27.67,92.8,0.0,0.0,0.0,448.05,1.86,143.0,100279.0
2024-06-18 01:00:00+06:00,27.77,93.8,0.0,0.0,0.0,448.65,1.86,174.0,100229.0
2024-06-18 02:00:00+06:00,27.19,94.5,0.0,0.0,0.0,441.85,1.93,177.0,100189.0
2024-06-18 03:00:00+06:00,27.01,95.0,0.0,0.0,0.0,444.45,2.07,169.0,100179.0
2024-06-18 04:00:00+06:00,26.97,95.4,0.0,0.0,0.0,443.05,2.14,161.0,100129.0
2024-06-18 05:00:00+06:00,26.9,95.45,0.0,0.0,0.0,445.45,1.79,162.0,100169.0
2024-06-18 06:00:00+06:00,26.7,95.75,100.0,263.4,74.0,441.05,1.52,152.0,100189.0
2024-06-18 07:00:00+06:00,26.84,95.95,19.0,0.0,19.0,444.65,1.38,124.0,100299.0
2024-06-18 08:00:00+06:00,27.23,94.75,44.0,0.0,44.0,450.05,1.24,138.0,100319.0
2024-06-18 09:00:00+06:00,27.85,94.55,93.0,0.0,93.0,449.65,1.66,127.0,100339.0
2024-06-18 10:00:00+06:00,28.15,91.4,312.0,7.0,306.0,455.25,1.59,129.0,100379.0
2024-06-18 11:00:00+06:00,28.72,88.4,587.0,129.85,463.0,455.85,1.86,138.0,100349.0
2024-06-18 12:00:00+06:00,28.99,87.3,790.0,353.67,437.0,458.25,2.07,161.0,100299.0
2024-06-18 13:00:00+06:00,28.35,91.55,669.0,197.19,475.0,449.25,2.62,185.0,100219.0
2024-06-18 14:00:00+06:00,28.55,89.95,614.0,194.95,436.0,449.65,2.76,179.0,100159.0
2024-06-18 15:00:00+06:00,29.19,84.5,443.0,96.14,367.0,452.25,3.03,180.0,100059.0
2024-06-18 16:00:00+06:00,29.71,80.95,205.0,4.8,202.0,458.05,3.1,171.0,100049.0
2024-06-18 17:00:00+06:00,28.74,82.2,59.0,0.0,59.0,451.45,4.0,175.0,100019.0
2024-06-18 18:00:00+06:00,27.74,87.25,112.0,142.56,82.0,446.05,3.38,172.0,100129.0
2024-06-18 19:00:00+06:00,27.37,90.1,0.0,0.0,0.0,446.05,2.9,169.0,100249.0
2024-06-18 20:00:00+06:00,27.24,92.0,0.0,0.0,0.0,444.65,2.62,166.0,100279.0
2024-06-18 21:00:00+06:00,27.15,93.7,0.0,0.0,0.0,443.65,2.83,162.0,100319.0
2024-06-18 22:00:00+06:00,27.13,94.65,0.0,0.0,0.0,442.25,2.69,157.0,100369.0
2024-06-18 23:00:00+06:00,27.16,95.0,0.0,0.0,0.0,445.25,2.55,156.0,100379.0
2024-06-19 00:00:00+06:00,27.1,94.85,0.0,0.0,0.0,442.65,2.76,154.0,100329.0
2024-06-19 01:00:00+06:00,27.49,93.95,0.0,0.0,0.0,447.25,2.83,178.0,100249.0
2024-06-19 02:00:00+06:00,27.63,93.5,0.0,0.0,0.0,452.25,2.9,183.0,100249.0
2024-06-19 03:00:00+06:00,27.61,93.6,0.0,0.0,0.0,451.65,3.03,190.0,100239.0
2024-06-19 04:00:00+06:00,27.5,93.9,0.0,0.0,0.0,448.45,3.1,193.0,100199.0
2024-06-19 05:00:00+06:00,27.02,92.6,0.0,0.0,0.0,442.85,3.1,189.0,100199.0
2024-06-19 06:00:00+06:00,26.4,94.2,90.0,183.57,72.0,437.45,2.55,172.0,100279.0
2024-06-19 07:00:00+06:00,26.8,94.3,19.0,0.0,19.0,445.65,2.55,166.0,100319.0
2024-06-19 08:00:00+06:00,27.65,90.0,240.0,47.41,215.0,438.85,3.66,172.0,100379.0
2024-06-19 09:00:00+06:00,28.59,87.4,300.0,25.32,282.0,447.65,3.66,170.0,100409.0
2024-06-19 10:00:00+06:00,29.43,84.95,295.0,4.67,291.0,448.45,3.93,168.0,100419.0
2024-06-19 11:00:00+06:00,29.1,80.8,596.0,140.36,462.0,455.45,4.34,173.0,100399.0
2024-06-19 12:00:00+06:00,28.04,86.65,516.0,57.11,459.0,450.25,4.0,180.0,100379.0
2024-06-19 13:00:00+06:00,27.45,89.65,457.0,32.52,425.0,450.45,2.9,185.0,100299.0
2024-06-19 14:00:00+06:00,27.78,87.75,328.0,5.47,323.0,446.25,3.03,183.0,100219.0
2024-06-19 15:00:00+06:00,28.97,80.75,393.0,54.36,350.0,448.05,4.34,198.0,100169.0
2024-06-19 16:00:00+06:00,29.0,82.0,274.0,33.58,253.0,450.65,3.59,192.0,100179.0
2024-06-19 17:00:00+06:00,28.64,83.75,228.0,107.56,182.0,450.85,3.38,182.0,100189.0
2024-06-19 18:00:00+06:00,27.89,86.8,82.0,42.59,73.0,445.05,3.66,177.0,100219.0
2024-06-19 19:00:00+06:00,27.32,90.0,0.0,0.0,0.0,440.25,3.24,179.0,100249.0
2024-06-19 20:00:00+06:00,27.2,91.45,0.0,0.0,0.0,440.65,3.31,182.0,100329.0
2024-06-19 21:00:00+06:00,27.22,91.75,0.0,0.0,0.0,438.65,3.45,187.0,100389.0
2024-06-19 22:00:00+06:00,27.15,92.05,0.0,0.0,0.0,438.85,3.38,187.0,100409.0
2024-06-19 23:00:00+06:00,27.0,92.65,0.0,0.0,0.0,438.45,3.1,186.0,100399.0
2024-06-20 00:00:00+06:00,26.73,93.85,0.0,0.0,0.0,429.85,2.83,185.0,100379.0
2024-06-20 01:00:00+06:00,27.11,93.75,0.0,0.0,0.0,448.65,2.76,176.0,100339.0
2024-06-20 02:00:00+06:00,27.12,93.75,0.0,0.0,0.0,448.45,2.9,183.0,100309.0
2024-06-20 03:00:00+06:00,27.12,93.7,0.0,0.0,0.0,447.45,2.76,186.0,100279.0
2024-06-20 04:00:00+06:00,26.57,94.4,0.0,0.0,0.0,447.25,2.76,182.0,100279.0
2024-06-20 05:00:00+06:00,25.8,95.85,0.0,0.0,0.0,443.25,2.83,176.0,100329.0
2024-06-20 06:00:00+06:00,25.73,96.05,9.0,0.0,9.0,446.85,2.34,165.0,100369.0
2024-06-20 07:00:00+06:00,25.83,96.15,19.0,0.0,19.0,444.05,2.0,151.0,100439.0
2024-06-20 08:00:00+06:00,26.35,94.75,229.0,36.08,210.0,447.05,2.62,151.0,100439.0
2024-06-20 09:00:00+06:00,28.05,88.15,621.0,564.45,220.0,447.65,3.45,162.0,100459.0
2024-06-20 10:00:00+06:00,29.66,83.7,711.0,444.92,330.0,446.25,3.31,166.0,100469.0
2024-06-20 11:00:00+06:00,30.88,76.45,805.0,454.73,371.0,454.65,4.55,177.0,100409.0
2024-06-20 12:00:00+06:00,28.94,81.9,155.0,0.0,155.0,453.85,4.9,188.0,100359.0
2024-06-20 13:00:00+06:00,30.5,77.6,522.0,66.05,457.0,452.25,4.21,182.0,100309.0
2024-06-20 14:00:00+06:00,31.19,76.65,624.0,206.84,435.0,450.45,4.41,178.0,100229.0
2024-06-20 15:00:00+06:00,30.9,77.15,509.0,173.06,372.0,456.25,3.86,187.0,100169.0
2024-06-20 16:00:00+06:00,29.59,83.3,518.0,485.54,214.0,449.85,3.24,190.0,100109.0
2024-06-20 17:00:00+06:00,30.02,83.0,264.0,189.05,183.0,448.65,3.31,193.0,100099.0
2024-06-20 18:00:00+06:00,29.23,83.45,96.0,75.41,80.0,443.25,3.38,194.0,100099.0
2024-06-20 19:00:00+06:00,28.94,84.05,0.0,0.0,0.0,446.05,3.24,187.0,100129.0
2024-06-20 20:00:00+06:00,28.61,85.3,0.0,0.0,0.0,442.25,3.24,185.0,100189.0
2024-06-20 21:00:00+06:00,28.32,86.85,0.0,0.0,0.0,440.65,3.24,183.0,100259.0
2024-06-20 22:00:00+06:00,27.99,88.85,0.0,0.0,0.0,433.25,3.1,182.0,100279.0
2024-06-20 23:00:00+06:00,27.88,89.75,0.0,0.0,0.0,438.65,3.1,183.0,100289.0
2024-06-21 00:00:00+06:00,27.71,90.75,0.0,0.0,0.0,437.85,3.03,187.0,100249.0
2024-06-21 01:00:00+06:00,27.86,90.4,0.0,0.0,0.0,436.25,3.1,176.0,100209.0
2024-06-21 02:00:00+06:00,27.77,91.35,0.0,0.0,0.0,436.65,3.03,181.0,100189.0
2024-06-21 03:00:00+06:00,27.76,91.75,0.0,0.0,0.0,437.65,3.03,185.0,100139.0
2024-06-21 04:00:00+06:00,27.71,92.2,0.0,0.0,0.0,436.25,2.9,190.0,100149.0
2024-06-21 05:00:00+06:00,27.62,93.0,0.0,0.0,0.0,434.05,2.9,195.0,100169.0
2024-06-21 06:00:00+06:00,27.82,92.3,33.0,0.0,33.0,435.85,2.9,196.0,100149.0
2024-06-21 07:00:00+06:00,28.8,88.1,157.0,91.54,128.0,436.25,3.72,200.0,100189.0
2024-06-21 08:00:00+06:00,29.93,82.05,276.0,89.36,229.0,441.45,3.79,211.0,100269.0
2024-06-21 09:00:00+06:00,31.07,77.25,577.0,436.71,267.0,442.65,3.38,208.0,100289.0
2024-06-21 10:00:00+06:00,32.17,72.75,664.0,347.01,367.0,447.05,3.24,202.0,100259.0
2024-06-21 11:00:00+06:00,33.07,69.85,703.0,273.54,442.0,452.05,2.97,201.0,100199.0
2024-06-21 12:00:00+06:00,33.42,67.9,738.0,273.56,465.0,454.85,2.97,204.0,100149.0
2024-06-21 13:00:00+06:00,32.65,73.8,841.0,472.43,376.0,460.25,3.72,187.0,100049.0
2024-06-21 14:00:00+06:00,33.08,68.75,527.0,100.65,435.0,457.85,3.59,190.0,99969.0
2024-06-21 15:00:00+06:00,32.94,67.9,144.0,0.0,144.0,456.65,3.66,195.0,99869.0
2024-06-21 16:00:00+06:00,32.72,68.55,414.0,212.2,281.0,458.65,3.38,200.0,99809.0
2024-06-21 17:00:00+06:00,31.73,71.6,170.0,27.96,158.0,458.45,2.48,196.0,99819.0
2024-06-21 18:00:00+06:00,31.01,75.5,44.0,0.0,44.0,454.85,1.79,173.0,99839.0
2024-06-21 19:00:00+06:00,29.52,81.25,0.0,0.0,0.0,447.85,1.86,163.0,99879.0
2024-06-21 20:00:00+06:00,28.92,85.5,0.0,0.0,0.0,444.05,2.34,168.0,99979.0
2024-06-21 21:00:00+06:00,28.6,87.6,0.0,0.0,0.0,439.05,2.55,167.0,100019.0
2024-06-21 22:00:00+06:00,28.31,89.45,0.0,0.0,0.0,435.65,2.55,172.0,100089.0
2024-06-21 23:00:00+06:00,28.02,91.15,0.0,0.0,0.0,433.65,2.41,174.0,100099.0
2024-06-22 00:00:00+06:00,27.84,92.1,0.0,0.0,0.0,437.25,2.34,174.0,100039.0
2024-06-22 01:00:00+06:00,27.87,92.6,0.0,0.0,0.0,429.65,2.48,171.0,99989.0
2024-06-22 02:00:00+06:00,27.69,93.65,0.0,0.0,0.0,430.25,2.28,169.0,99939.0
2024-06-22 03:00:00+06:00,27.62,94.0,0.0,0.0,0.0,433.45,2.14,165.0,99909.0
2024-06-22 04:00:00+06:00,27.51,94.45,0.0,0.0,0.0,432.45,2.21,163.0,99849.0
2024-06-22 05:00:00+06:00,27.44,94.65,0.0,0.0,0.0,432.05,2.34,159.0,99859.0
2024-06-22 06:00:00+06:00,27.61,93.45,31.0,0.0,31.0,432.25,2.21,156.0,99889.0
2024-06-22 07:00:00+06:00,28.46,89.05,114.0,22.15,107.0,434.85,2.97,159.0,100029.0
